SCH_ID,REGION,DISTRICT,TEHSIL,UC,SCH_PREFIX,SCH_NAME,STATUS,SCH_LEVEL,SCH_GENDER,LONGITUDE,LATITUDE
401030262,Hyderabad,Badin,Matli,Ghazi Khan Chang,GBPS,KOT JAN MUHAMMAD,Functional,Primary,Mixed,68.9617,25.2214
401030264,Hyderabad,Badin,Matli,Dumbalo,GBPS,KOT AHMEDIA @ NIM CHANG,Functional,Primary,Mixed,68.9442,25.1744
401030267,Hyderabad,Badin,Matli,Dumbalo,GBPS,QAZI FATEH MUHAMMAD ARAIN,Functional,Primary,Mixed,68.9697,25.1219
401030279,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,MUNSHI ABDUL AZIZ,Functional,Primary,Boys,68.9378,25.1225
401030283,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,KHAN MUHAMMAD JASKANI,Functional,Primary,Mixed,68.9278,25.1367
401030285,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,HAJI MUHAMMAD JASKANI,Functional,Primary,Mixed,68.9422,25.1364
401030303,Hyderabad,Badin,Matli,Dumbalo,GBPS,SOOMAR LUND,Functional,Primary,Mixed,68.9375,25.1533
401030304,Hyderabad,Badin,Matli,Dumbalo,GBPS,HAJI DODO KHAN GISHKORI,Functional,Primary,Mixed,68.9361,25.1725
401030305,Hyderabad,Badin,Matli,Dumbalo,GBPS,HAJI DHANI BUX KORAI,Functional,Primary,Mixed,68.9603,25.1528
401030306,Hyderabad,Badin,Matli,Dumbalo,GBPS,SAITH AZIZ,Functional,Primary,Mixed,68.9744,25.1539
401030308,Hyderabad,Badin,Matli,Ghulam Shah Laghari,GBPS,ABDUL REHMAN HALEPOTO,Functional,Primary,Mixed,68.9253,25.1672
401030310,Hyderabad,Badin,Matli,Ghazi Khan Chang,GBPS,KHAIRAN ABAD,Functional,Primary,Boys,68.9631,25.2089
401030311,Hyderabad,Badin,Matli,Dumbalo,GBPS,KARAM ALI KORAI,Functional,Primary,Mixed,68.9083,25.1881
401030509,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,KANJI KOLHI,Functional,Primary,Mixed,68.9489,25.1294
401030517,Hyderabad,Badin,Matli,Dumbalo,GBPS,MUHAMMAD KHALID JAT,Functional,Primary,Mixed,68.925,25.1736
401030525,Hyderabad,Badin,Matli,Dumbalo,GBPS,SHAH MUHAMMAD CHANG,Functional,Primary,Mixed,68.9508,25.1692
401030537,Hyderabad,Badin,Matli,Dumbalo,GBPS,HAJI DIN MUHAMMAD,Functional,Primary,Mixed,68.9494,25.1468
401030540,Hyderabad,Badin,Matli,Dumbalo,GBPS,MUHAMMAD ISHAQUE BAGRANI,Functional,Primary,Mixed,68.9967,25.1283
401030562,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,MUHAMMAD BACHAL PANHWAR,Functional,Primary,Mixed,68.925,25.1208
401030577,Hyderabad,Badin,Matli,Ghulam Shah Laghari,GBPS,IMMAM BUX LAGHARI,Functional,Primary,Mixed,68.8919,25.1692
401030579,Hyderabad,Badin,Matli,Dumbalo,GBPS,RORO KOLHI,Functional,Primary,Mixed,68.9536,25.1411
401030584,Hyderabad,Badin,Matli,Dumbalo,GBPS,GHULAM MUHAMMAD SAMRAH,Functional,Primary,Mixed,68.9678,25.1853
401030585,Hyderabad,Badin,Matli,Dumbalo,GBPS,METHO KOLHI,Functional,Primary,Mixed,68.9656,25.1614
401030598,Hyderabad,Badin,Matli,Dumbalo,GBPS,HAMZO BAGRANI,Functional,Primary,Mixed,68.9944,25.1239
401030631,Hyderabad,Badin,Matli,Dumbalo,GBPS,KANDO ARIAN,Functional,Primary,Mixed,68.9686,25.1469
401030632,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,KHAMOON NIZAMANI,Functional,Primary,Mixed,68.9397,25.1139
401030634,Hyderabad,Badin,Matli,Dumbalo,GBPS,SATHI PANHWAR,Functional,Primary,Mixed,68.98,25.1383
401030638,Hyderabad,Badin,Matli,Dumbalo,GBPS,GHULAM MUHAMMAD AHMEDANI @ VERSI KO,Functional,Primary,Mixed,68.9439,25.1828
401030643,Hyderabad,Badin,Matli,Dumbalo,GBPS,BHAROO KOLHI,Functional,Primary,Mixed,68.9731,25.1481
401030645,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,MANIK KHAN JISKANI,Functional,Primary,Mixed,68.9386,25.1369
401030654,Hyderabad,Badin,Matli,10-Dumbalo,GGLSS,KOT ABDULLAH,Functional,Middle,Girls,68.9367,25.2081
401030656,Hyderabad,Badin,Matli,Dumbalo,GGHS,HAJI BUXAN CHANDIO,Functional,Secondary,Girls,69.0064,25.12
401030666,Hyderabad,Badin,Matli,Dumbalo,GBLSS,PIR SAKHI USMAN SHAH,Functional,Middle,Mixed,68.9383,25.1828
401030670,Hyderabad,Badin,Matli,Dumbalo,GBLSS,DHANI BUX KORAI,Functional,Middle,Mixed,68.9608,25.1525
401030685,Hyderabad,Badin,Matli,Dumbalo,GBELS,NEW DUMBALO,Functional,Elementary,Mixed,68.9578,25.1475
401030692,Hyderabad,Badin,Matli,Ghazi Khan Chang,GBHS,GHULAM ALI PUNJABI,Functional,Secondary,Boys,68.9545,25.1895
401030042,Hyderabad,Badin,Matli,Aman Abad,GBPS,HAFIZ IBRAHIM,Functional,Primary,Boys,69.0708,25.0786
401030043,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,HAJI RAHMATULLAH ARAIN,Functional,Primary,Mixed,69.0119,25.0619
401030044,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,BUDHO QAMBRANI,Functional,Primary,Boys,69.0158,25.0381
401030049,Hyderabad,Badin,Matli,Aman Abad,GBPS,UMED ALI JATOI,Functional,Primary,Mixed,69.0048,25.1041
401030050,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,HAJI MUHAMMAD ARAIN,Functional,Primary,Mixed,68.9757,25.1098
401030051,Hyderabad,Badin,Matli,Aman Abad,GBPS,MUHAMMAD KHAN JARWAR,Functional,Primary,Boys,69.1133,25.0425
401030052,Hyderabad,Badin,Matli,Aman Abad,GBPS,LAL MUHAMMAD JARWAR,Functional,Primary,Mixed,69.0872,25.0303
401030053,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,JARAR JUNEJO @ RAB DINO NOOHANI,Functional,Primary,Mixed,69.0494,25.0275
401030054,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,MASSU KHAN AHMEDANI,Functional,Primary,Boys,68.9872,25.1075
401030079,Hyderabad,Badin,Matli,Aman Abad,GBPS,ESSA KHAN JARWAR,Functional,Primary,Boys,69.0917,25.0285
401030080,Hyderabad,Badin,Matli,Aman Abad,GBPS,ALI MUHAMMAD JARWAR,Functional,Primary,Mixed,69.0919,25.0161
401030085,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,HAJI KAPARI KHOSO,Functional,Primary,Mixed,68.9894,25.0614
401030126,Hyderabad,Badin,Matli,Bhudo Kambrani,GGPS,DR. ABDUL AZIZ,Functional,Primary,Girls,69.0203,25.0322
401030127,Hyderabad,Badin,Matli,Bhudo Kambrani,GGPS,DADO MANDHRANI,Functional,Primary,Girls,68.9928,25.0883
401030128,Hyderabad,Badin,Matli,Bhudo Kambrani,GGPS,RAHMATULLAH ARAIN,Functional,Primary,Girls,69.0133,25.0586
401030129,Hyderabad,Badin,Matli,Aman Abad,GGPS,YOUSIF ALI ARAIN,Functional,Primary,Girls,69.0441,25.0724
401030132,Hyderabad,Badin,Matli,Bhudo Kambrani,GGPS,ALI MUHAMMAD PUNJABI,Closed Temporary,Primary,Girls,69.0261,25.1017
401030133,Hyderabad,Badin,Matli,Aman Abad,GGPS,SOBHO GAHLRO,Functional,Primary,Girls,69.0686,25.0794
401030135,Hyderabad,Badin,Matli,Bhudo Kambrani,GGPS,BUDHO QUMBRANI,Functional,Primary,Girls,69.014,25.0411
401030156,Hyderabad,Badin,Matli,Aman Abad,GGPS,MUHAMMAD HASHIM JARWAR,Functional,Primary,Girls,69.0919,25.0161
401030157,Hyderabad,Badin,Matli,Bhudo Kambrani,GGPS,CHANESAR KALIO,Closed Temporary,Primary,Girls,69.0664,25.0047
401030158,Hyderabad,Badin,Matli,Bhudo Kambrani,GGPS,MASOO KHAN AHMEDANI,Functional,Primary,Girls,68.9872,25.1072
401030163,Hyderabad,Badin,Matli,Aman Abad,GGPS,MUHAMMED KHAN JARWAR,Functional,Primary,Girls,69.1133,25.0439
401030164,Hyderabad,Badin,Matli,Aman Abad,GGPS,LAL MUHAMMAD JARWAR,Functional,Primary,Girls,69.0874,25.0208
401030177,Hyderabad,Badin,Matli,Aman Abad,GGPS,GHULAM RASOOL JARWAR,Functional,Primary,Girls,69.0917,25.0285
401030199,Hyderabad,Badin,Matli,Aman Abad,GGPS,GHULAM HYDER JARWAR,Functional,Primary,Girls,69.0983,25.0581
401030200,Hyderabad,Badin,Matli,Aman Abad,GGPS,RASOOL BUX JARWAR,Closed Temporary,Primary,Girls,69.1297,25.0419
401030206,Hyderabad,Badin,Matli,Bhudo Kambrani,GGPS,GUL BEG MAZARI,Functional,Primary,Girls,68.9906,25.0428
401030209,Hyderabad,Badin,Matli,Aman Abad,GGPS,PADHI JATOI,Functional,Primary,Girls,69.0121,25.1022
401030273,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,JALAL KHAN KHOSO,Functional,Primary,Mixed,68.9894,25.0614
401030274,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,GUL BAIG MAZARI,Functional,Primary,Boys,68.9906,25.0425
401030335,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,DODO MANDHRANI,Functional,Primary,Mixed,68.9919,25.0881
401030347,Hyderabad,Badin,Matli,Aman Abad,GBPS,HAJI NABI BUX PUNJABI,Functional,Primary,Boys,69.0431,25.0717
401030348,Hyderabad,Badin,Matli,Aman Abad,GBPS,HAJI HAKEEM DIN,Functional,Primary,Mixed,69.0578,25.085
401030349,Hyderabad,Badin,Matli,Aman Abad,GBPS,ABDUL REHMAN ARAIN,Functional,Primary,Mixed,69.0997,25.0661
401030353,Hyderabad,Badin,Matli,Aman Abad,GBPS,SOHRADI,Functional,Primary,Mixed,69.1194,25.0314
401030354,Hyderabad,Badin,Matli,Aman Abad,GBPS,HAJI EADAL DARS,Functional,Primary,Mixed,69.1397,25.0111
401030355,Hyderabad,Badin,Matli,Aman Abad,GBPS,HAJI NIZAMDIN,Functional,Primary,Mixed,69.0039,25.0761
401030356,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,HAJI MUHAMMAD KHAN UNAR,Functional,Primary,Mixed,69.0375,24.9978
401030357,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,CHANESAR KALOI,Functional,Primary,Mixed,69.0656,25.005
401030358,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,HAJI DITAL BUGHARI,Functional,Primary,Mixed,69.0683,25.0214
401030359,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,HAJI KHAN KHOSO,Functional,Primary,Mixed,69.0794,25.0111
401030360,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,MUHAMMAD HALEPOTO,Functional,Primary,Mixed,69.0694,24.9883
401030387,Hyderabad,Badin,Matli,Aman Abad,GBPS,HAJI FAZAL TALPUR,Functional,Primary,Mixed,69.0056,25.1114
401030388,Hyderabad,Badin,Matli,Aman Abad,GBPS,HAJI LAKHA DINO TALPUR,Functional,Primary,Boys,69.0292,25.0944
401030390,Hyderabad,Badin,Matli,Aman Abad,GBPS,LOUNG KHAN JATOI,Functional,Primary,Mixed,69.0114,25.1033
401030391,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,HAJI RASOOL BUX KALOI,Functional,Primary,Mixed,69.0383,25.0092
401030393,Hyderabad,Badin,Matli,Aman Abad,GBPS,HAJI FATEH MUHAMMAD ARAIN,Functional,Primary,Mixed,69.0408,25.0986
401030394,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,HAJI FATEH MUHAMMAD CHANG,Functional,Primary,Boys,68.9811,25.0894
401030395,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,CHAKAR KHAN KALOI,Functional,Primary,Mixed,69.0264,25.0359
401030396,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,MUHAMMAD UMAR JUNEJO,Functional,Primary,Mixed,69.0628,25.0436
401030397,Hyderabad,Badin,Matli,Aman Abad,GBPS,RASOOL BUX JARWAR,Functional,Primary,Mixed,69.1297,25.0419
401030398,Hyderabad,Badin,Matli,Aman Abad,GBPS,CHAMAN ABAD,Functional,Primary,Mixed,69.1083,25.0156
401030399,Hyderabad,Badin,Matli,Aman Abad,GBPS,MURAD JARWAR,Functional,Primary,Mixed,69.1059,25.0433
401030400,Hyderabad,Badin,Matli,Aman Abad,GBPS,SARDAR KHAN JARWAR,Functional,Primary,Mixed,69.1392,25.0206
401030401,Hyderabad,Badin,Matli,Aman Abad,GBPS,ALLAH JURIO JARWAR,Functional,Primary,Mixed,69.0814,25.0344
401030403,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,HAJI PATASHO DALWANI,Functional,Primary,Mixed,69.0614,25.0131
401030404,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,MUHAMMAD HASHIM JARWAR,Functional,Primary,Mixed,69.0983,25.0067
401030405,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,MUHAMMAD HASHIM RIND,Functional,Primary,Mixed,69.0556,25.0219
401030406,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,GHULAM HYDER JUNEJO,Functional,Primary,Mixed,69.0583,25.0261
401030407,Hyderabad,Badin,Matli,Bhudo Kambrani,GBPS,HAJI LOUNG KHASKHELI,Functional,Primary,Mixed,69.0467,25.0177
401030609,Hyderabad,Badin,Matli,Ghulam Shah Laghari,GBPS,AHMED KHAN RIND,Functional,Primary,Boys,68.8233,25.1953
401030619,Hyderabad,Badin,Matli,Haji Allah Dino Surewal @ Kalro Mori,GBPS,MITHAN PHALKARO,Functional,Primary,Mixed,68.7981,25.1639
401030646,Hyderabad,Badin,Matli,Haji Allah Dino Surewal @ Kalro Mori,GBPS,WALI MUHAMMAD LAGHARI,Functional,Primary,Boys,68.7883,25.1772
401030684,Hyderabad,Badin,Matli,Haji Allah Dino Surewal @ Kalro Mori,GBLSS,HAJI MEVO PHALKARO,Functional,Middle,Mixed,68.8192,25.1661
401030019,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,MAJNOON SOHO,Functional,Primary,Boys,68.9647,25.0517
401030033,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,HUSSAIN BUX ARAIN,Functional,Primary,Boys,68.9622,25.0661
401030034,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,ALI MUHAMMAD BOZDAR,Functional,Primary,Boys,68.9489,25.0664
401030081,Hyderabad,Badin,Matli,Thari,GBPS,HAJI AHMED KHAN BAGRANI,Functional,Primary,Boys,68.8608,25.0719
401030117,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GGPS,HUSSAIN BUX ARAIN,Functional,Primary,Girls,68.9625,25.0658
401030139,Hyderabad,Badin,Matli,Thari,GGPS,BASER ABAD,Functional,Primary,Girls,68.8769,25.0483
401030168,Hyderabad,Badin,Matli,Thari,GGPS,AHMED KHAN BAGRANI,Functional,Primary,Girls,68.8611,25.0697
401030174,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GGPS,ALI MUHAMMAD BOZDAR,Functional,Primary,Girls,68.9469,25.0661
401030178,Hyderabad,Badin,Matli,Nabi Bux Lamboh,GGPS,MUHAMMAD RAHIM NIZAMANI,Functional,Primary,Girls,68.8711,25.0861
401030191,Hyderabad,Badin,Matli,Nabi Bux Lamboh,GGPS,GHULAM HYDER LUND,Functional,Primary,Girls,68.8295,25.0863
401030204,Hyderabad,Badin,Matli,7-Tharee,GGPS,PIR BUX NIZAMANI,Functional,Primary,Girls,68.8464,25.0756
401040730,Hyderabad,Badin,Tando Bago,Khalifo Qasim,GBLSS,ABDULLAH KHAN JUNEJO,Functional,Middle,Mixed,69.0222,24.6957
401040739,Hyderabad,Badin,Tando Bago,Khalifo Qasim,GBLSS,FAQIR MUHAMMAD NOHERIO,Closed Temporary,Middle,Boys,69.0624,24.7398
401040740,Hyderabad,Badin,Tando Bago,Khalifo Qasim,GBHS,KHALIFO QASIM,Functional,Secondary,Boys,69.1094,24.7492
401040004,Hyderabad,Badin,Tando Bago,Khoskhi-Tc,GBPS,PAF CHAK,Functional,Primary,Mixed,69.1694,24.6608
401040014,Hyderabad,Badin,Tando Bago,Khoskhi-Tc,GBPS,SIDDIQUE BHOOT,Functional,Primary,Mixed,69.109729,24.677438
401040024,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,TALHO KHAN BHURGARI,Functional,Primary,Boys,69.0427,24.661636
401040027,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,BHALE DINO SOOMRO,Functional,Primary,Mixed,69.109464,24.575004
401040029,Hyderabad,Badin,Tando Bago,Khoskhi-Tc,GBPS,MUHAMMAD SIDDIQUE CHEEMA,Functional,Primary,Boys,69.1758,24.6722
401040030,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,JAM KHAN KHOSO,Functional,Primary,Mixed,69.098117,24.599052
401040031,Hyderabad,Badin,Tando Bago,Khoski-Tc,GBPS,LAKHA DINO FAKIR @ MOLVI ABDULLAH S,Functional,Primary,Boys,69.125044,24.639113
401040047,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,PIR LUTUF ALI SHAH,Functional,Primary,Boys,69.062455,24.626966
401040062,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,ALLAH BACHAYO BHOOT,Functional,Primary,Mixed,69.129722,24.668347
401040072,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,QAZI SULLEMAN BHAN,Functional,Primary,Mixed,69.09751,24.584193
401040077,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,SOBHO KOLHI,Functional,Primary,Mixed,69.050048,24.655985
401040117,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GGPS,HAJI ABDUL KARIM BHURGARI,Functional,Primary,Girls,69.079578,24.678696
401040118,Hyderabad,Badin,Tando Bago,Khoski-Tc,GGPS,KHOSKI,Functional,Primary,Girls,69.1144,24.6444
401040120,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GGPS,TALHO KHAN BHURGRI,Functional,Primary,Girls,69.042191,24.661555
401040165,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GGPS,SOBHO KOLHI,Functional,Primary,Girls,69.0264,24.7686
401040166,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GGPS,MUHAMMAD ACHAR RIND,Functional,Primary,Girls,69.030841,24.673848
401040174,Hyderabad,Badin,Tando Bago,Khoski-Tc,GBPS,SHADI LARGE,Functional,Primary,Mixed,69.1786,24.6294
401040176,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,AHMED KHAN JAMALI,Functional,Primary,Mixed,69.110986,24.592391
401040177,Hyderabad,Badin,Tando Bago,Khoski-Tc,GBPS,FFR CHAK,Functional,Primary,Mixed,69.184626,24.617221
401040182,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,PHOTO BHATTI,Functional,Primary,Mixed,69.091738,24.626393
401040280,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,HAJI ISMAIL NOHRIO,Functional,Primary,Mixed,69.059758,24.607682
401040281,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,MITHO KHAN KHOSO,Functional,Primary,Mixed,69.073236,24.635398
401040282,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,MITHO BHOOT,Functional,Primary,Mixed,69.118988,24.627414
401040284,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,ARZI KHAN CHHALGRI,Functional,Primary,Mixed,69.059845,24.621522
401040285,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,HUSSAIN SARKI,Functional,Primary,Mixed,69.039926,24.679859
401040286,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,MOLE DINO KHASKHELI,Functional,Primary,Mixed,69.047431,24.643486
401040287,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,OLIYA RAJSEAN,Functional,Primary,Mixed,69.053309,24.672832
401040289,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,FAQIR KHEYO KHAN KHOSO,Functional,Primary,Mixed,69.102783,24.604168
401040290,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,ARZI MURADANI,Functional,Primary,Mixed,69.0981,24.5561
401040291,Hyderabad,Badin,Tando Bago,T.C Khoski-Tc,GBPS,IBRAHIM BHOOT,Functional,Primary,Mixed,69.127452,24.672582
401040292,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,SAHIR JAT,Functional,Primary,Mixed,69.1428,24.6328
401040426,Hyderabad,Badin,Tando Bago,Khoski-Tc,GBPS,AC CHAK,Functional,Primary,Mixed,69.153436,24.617578
401040438,Hyderabad,Badin,Tando Bago,Khoski-Tc,GBPS,SHARIF KHOSO,Functional,Primary,Mixed,69.138424,24.650196
401040445,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,MUHAMMAD USMAN PITAFI@MOJAN KHOSO,Functional,Primary,Mixed,69.085741,24.622768
401040507,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,PUNHOON KHOSO,Functional,Primary,Mixed,69.110366,24.651235
401040583,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,MUHAMMED KHAN KHOSO,Functional,Primary,Mixed,69.067577,24.639021
401040584,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,MUHAMMED DERO @ MUHAMMAD HASHIM LAK,Functional,Primary,Mixed,69.058262,24.637414
401040585,Hyderabad,Badin,Tando Bago,Khoski-Tc,GBPS,KHOSKI,Functional,Primary,Mixed,69.1139,24.6444
401040601,Hyderabad,Badin,Tando Bago,Khoski-Tc,GBPS,HAJI AHMED KHASKHELI,Functional,Primary,Mixed,69.105108,24.638339
401040602,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,DUR MUHAMMED JAT,Functional,Primary,Mixed,69.080964,24.632059
401040633,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,GANHWER JUNEJO,Functional,Primary,Mixed,69.0726,24.5954
401040634,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,ISHAQUE BHATTI,Functional,Primary,Mixed,69.0772,24.5728
401040635,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,PAHAR KHAN LUND,Functional,Primary,Mixed,69.098359,24.603656
401040636,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,KHEEROL JUNEJA,Functional,Primary,Boys,69.0811,24.5904
401040637,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,BUDHO KHOSO,Functional,Primary,Mixed,69.1767,24.6361
401040685,Hyderabad,Badin,Tando Bago,khoskhi-Tc,GBPS,MISRI KEERIO@ALLAH BUX DARS@ KANJI,Functional,Primary,Mixed,69.1286,24.6392
401040708,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,HADI BUX KHOSO,Functional,Primary,Mixed,69.1528,24.6536
401040711,Hyderabad,Badin,Tando Bago,Saeed Khan Bhurgri @ Khoski,GBPS,LAL BUX KHOSO,Functional,Primary,Mixed,69.116339,24.600135
401040742,Hyderabad,Badin,Tando Bago,Khoski-Tc,GGHS,KHOSKI,Functional,Secondary,Girls,69.1144,24.6444
401040751,Hyderabad,Badin,Tando Bago,Khoski-Tc,GBHSS,KHOSKI,Functional,Hi.Secondary,Boys,69.110402,24.647506
401040001,Hyderabad,Badin,Tando Bago,Muhammad Ishaq Dero,GBPS,SIGNAL CHAK,Functional,Primary,Mixed,69.2075,24.5903
401040009,Hyderabad,Badin,Tando Bago,Choudri Deen Muhammad,GBPS,HAJI ABDUL KHALIQUE,Functional,Primary,Boys,69.1694,24.7503
401040018,Hyderabad,Badin,Tando Bago,Choudri Deen Muhammad,GBPS,MUHAMMAD YAQOOB SAHTO,Functional,Primary,Mixed,69.1594,24.7611
401030536,Hyderabad,Badin,Matli,Haji Muhammad Hashim Panhwar,GBPS,KALOO SAHTO AT USMAN MAZARI,Functional,Primary,Mixed,68.6703,25.1536
401030547,Hyderabad,Badin,Matli,Phalkara,GBPS,ALLAH BACHAYO KORAI,Functional,Primary,Mixed,68.7364,25.1028
401030548,Hyderabad,Badin,Matli,Phalkara,GBPS,MUHAMMED UMER GAHELRO,Functional,Primary,Mixed,68.7361,25.1233
401030549,Hyderabad,Badin,Matli,Phalkara,GBPS,MUREED PARHIAR,Functional,Primary,Mixed,68.7611,25.1264
401030550,Hyderabad,Badin,Matli,Ghulam Muhammad Halepoto,GBPS,MUHAMMED HASSAN LAGHARI,Functional,Primary,Mixed,68.6006,25.0936
401030552,Hyderabad,Badin,Matli,Ghulam Muhammad Halepoto,GBPS,HUMZO LAGHARI,Functional,Primary,Mixed,68.602,25.0837
401030596,Hyderabad,Badin,Matli,Ghulam Muhammad Halepoto,GBPS,QABOOL JUAHEJO,Functional,Primary,Mixed,68.64,25.0664
401030603,Hyderabad,Badin,Matli,Ghulam Muhammad Halepoto,GBPS,HUSSAIN SEHRATH,Functional,Primary,Mixed,68.6331,25.1161
401030617,Hyderabad,Badin,Matli,Ghulam Muhammad Halepoto,GBPS,MUHAMMAD KHAN NOTKANI,Functional,Primary,Mixed,68.6375,25.0661
401030618,Hyderabad,Badin,Matli,Ghulam Muhammad Halepoto,GBPS,KHAIRO BOZDAR,Functional,Primary,Mixed,68.6194,25.1203
401030664,Hyderabad,Badin,Matli,Phalkara,GBHS,PHALKARA,Functional,Secondary,Boys,68.6614,25.1383
401030694,Hyderabad,Badin,Matli,Ghulam Muhammad Halepoto,GBHS,PEROZ LAGHARI,Functional,Secondary,Boys,68.6117,25.1122
401030027,Hyderabad,Badin,Matli,Manik Laghari,GBPS,KHAN UNAR,Functional,Primary,Boys,68.7581,25.2578
401030028,Hyderabad,Badin,Matli,Manik Laghari,GBPS,MANIK LAGHARI,Functional,Primary,Boys,68.7458,25.2197
401030029,Hyderabad,Badin,Matli,Manik Laghari,GBPS,MUHAMMAD KHAN ZOUR,Functional,Primary,Boys,68.7386,25.2653
401030063,Hyderabad,Badin,Matli,Manik Laghari,GBPS,ALLAH DINO SIREWAL,Functional,Primary,Boys,68.7325,25.2331
401030065,Hyderabad,Badin,Matli,Manik Laghari,GBPS,SIKANDAR LAGHARI,Functional,Primary,Boys,68.7275,25.2536
